order_id,order_date,product_name,category,sub_category,region,city,channel,customer_segment,sales,profit,quantity,discount
RI-10865,2024-02-18,Portable Desk Hub,Technology,Computing,South,Atlanta,Wholesale,Consumer,566.35,75.52,3,0.103
RI-10866,2024-02-19,Supply Kit Pro,Office Supplies,Paper,East,New York,Retail,Consumer,100.93,11.61,2,0.1
RI-10867,2024-02-19,Wireless Dock Station,Technology,Accessories,Central,Chicago,Retail,Home Office,141.53,26.92,1,0.036
RI-10868,2024-02-19,Archive Drawer Basic,Accessories,Storage,Central,Denver,Online,Corporate,87.3,10.43,1,0.11
RI-10869,2024-02-19,Wireless Dock Station,Technology,Accessories,West,Los Angeles,Online,Corporate,303.92,40.76,2,0.138
RI-10870,2024-02-19,Mobile Organizer,Accessories,Travel,West,Seattle,Online,Corporate,55.42,8.52,1,0.084
RI-10871,2024-02-19,Executive Desk,Furniture,Desks,West,Seattle,Online,Corporate,879.68,202.15,3,0.164
RI-10872,2024-02-19,Task Lamp Mini,Accessories,Lighting,Central,Denver,Online,Consumer,139.7,21.39,2,0.067
RI-10873,2024-02-19,UltraWide Monitor,Technology,Displays,East,New York,Online,Corporate,582.07,106.72,2,0.103
RI-10874,2024-02-19,Task Lamp Mini,Accessories,Lighting,Central,Chicago,Online,Home Office,67.61,11.43,1,0.038
RI-10875,2024-02-19,Portable Desk Hub,Technology,Computing,Central,Chicago,Online,Consumer,162.32,35.71,1,0.0
RI-10876,2024-02-19,Supply Kit Pro,Office Supplies,Paper,East,Boston,Retail,Consumer,53.24,6.91,1,0.073
RI-10877,2024-02-19,Wireless Dock Station,Technology,Accessories,West,Seattle,Wholesale,Consumer,151.37,17.34,1,0.119
RI-10878,2024-02-19,Archive Drawer Basic,Accessories,Storage,Central,Denver,Online,Corporate,323.19,29.2,4,0.163
RI-10879,2024-02-19,UltraWide Monitor,Technology,Displays,East,New York,Online,Home Office,652.36,128.94,2,0.077
RI-10880,2024-02-19,Supply Kit Pro,Office Supplies,Paper,East,Boston,Retail,Consumer,103.53,8.26,2,0.164
RI-10881,2024-02-19,Business Binder Pack,Office Supplies,Binders,East,New York,Retail,Corporate,121.47,8.13,4,0.151
RI-10882,2024-02-19,Supply Kit Pro,Office Supplies,Paper,Central,Dallas,Retail,Corporate,55.64,8.02,1,0.047
RI-10883,2024-02-19,UltraWide Monitor,Technology,Displays,Central,Chicago,Online,Home Office,935.71,178.25,3,0.09
RI-10884,2024-02-19,UltraWide Monitor,Technology,Displays,Central,Dallas,Online,Consumer,307.71,65.39,1,0.05
RI-10885,2024-02-20,Conference Storage Unit,Furniture,Storage,West,San Francisco,Retail,Home Office,775.95,174.16,2,0.101
RI-10886,2024-02-20,Supply Kit Pro,Office Supplies,Paper,West,Los Angeles,Wholesale,Corporate,117.49,5.87,3,0.202
RI-10887,2024-02-20,Portable Desk Hub,Technology,Computing,South,Atlanta,Online,Consumer,510.45,102.75,3,0.034
RI-10888,2024-02-20,Business Binder Pack,Office Supplies,Binders,South,Houston,Retail,Consumer,57.37,6.3,2,0.073
RI-10889,2024-02-20,Conference Storage Unit,Furniture,Storage,South,Houston,Online,Corporate,544.47,132.39,2,0.067
RI-10890,2024-02-20,Conference Storage Unit,Furniture,Storage,East,Philadelphia,Online,Consumer,297.25,66.55,1,0.102
RI-10891,2024-02-20,Portable Desk Hub,Technology,Computing,East,New York,Online,Consumer,475.67,71.42,3,0.127
RI-10892,2024-02-20,Supply Kit Pro,Office Supplies,Paper,East,Boston,Online,Consumer,108.74,15.2,2,0.055
RI-10893,2024-02-20,Business Binder Pack,Office Supplies,Binders,West,Los Angeles,Retail,Consumer,129.41,17.28,4,0.03
RI-10894,2024-02-20,UltraWide Monitor,Technology,Displays,West,San Francisco,Retail,Corporate,880.54,145.47,3,0.136
RI-10895,2024-02-20,Conference Storage Unit,Furniture,Storage,West,San Francisco,Wholesale,Consumer,834.72,208.68,2,0.0
RI-10896,2024-02-20,Supply Kit Pro,Office Supplies,Paper,Central,Chicago,Online,Corporate,204.17,15.73,4,0.169
RI-10897,2024-02-20,Mobile Organizer,Accessories,Travel,East,Boston,Retail,Corporate,175.68,22.96,3,0.126
RI-10898,2024-02-20,Portable Desk Hub,Technology,Computing,Central,Denver,Retail,Corporate,323.17,58.12,2,0.073
RI-10899,2024-02-20,Executive Desk,Furniture,Desks,West,Seattle,Online,Home Office,409.42,95.66,1,0.157
RI-10900,2024-02-20,Business Binder Pack,Office Supplies,Binders,Central,Denver,Retail,Home Office,54.83,2.98,2,0.174
RI-10901,2024-02-21,Supply Kit Pro,Office Supplies,Paper,Central,Denver,Retail,Corporate,162.29,23.93,3,0.041
RI-10902,2024-02-21,Supply Kit Pro,Office Supplies,Paper,South,Houston,Online,Corporate,133.84,11.2,3,0.157
RI-10903,2024-02-21,Supply Kit Pro,Office Supplies,Paper,East,New York,Online,Consumer,114.26,15.59,2,0.061
RI-10904,2024-02-21,Supply Kit Pro,Office Supplies,Paper,East,Philadelphia,Online,Corporate,93.25,10.78,2,0.099
RI-10905,2024-02-21,Portable Desk Hub,Technology,Computing,South,Atlanta,Online,Home Office,183.13,34.55,1,0.057
RI-10906,2024-02-21,Mobile Organizer,Accessories,Travel,South,Houston,Online,Corporate,49.38,7.11,1,0.102
RI-10907,2024-02-21,Ergo Office Chair,Furniture,Office Seating,West,Seattle,Online,Consumer,1287.48,411.09,5,0.074
RI-10908,2024-02-21,Task Lamp Mini,Accessories,Lighting,Central,Chicago,Online,Home Office,211.98,37.94,3,0.02
RI-10909,2024-02-21,Supply Kit Pro,Office Supplies,Paper,East,New York,Online,Home Office,55.88,7.01,1,0.081
RI-10910,2024-02-21,Ergo Office Chair,Furniture,Office Seating,South,Miami,Online,Corporate,231.3,68.38,1,0.117
RI-10911,2024-02-21,Ergo Office Chair,Furniture,Office Seating,West,San Francisco,Wholesale,Home Office,298.63,75.23,1,0.142
RI-10912,2024-02-21,Portable Desk Hub,Technology,Computing,Central,Dallas,Wholesale,Consumer,183.99,18.56,1,0.162
RI-10913,2024-02-21,Executive Desk,Furniture,Desks,Central,Chicago,Retail,Home Office,1757.57,461.89,5,0.104
RI-10914,2024-02-21,Ergo Office Chair,Furniture,Office Seating,West,San Francisco,Wholesale,Home Office,512.95,130.34,2,0.138
RI-10915,2024-02-21,Portable Desk Hub,Technology,Computing,South,Atlanta,Online,Consumer,140.96,24.34,1,0.086
RI-10916,2024-02-21,Executive Desk,Furniture,Desks,Central,Chicago,Online,Consumer,349.72,97.68,1,0.074
RI-10917,2024-02-21,UltraWide Monitor,Technology,Displays,South,Miami,Wholesale,Consumer,802.26,135.38,3,0.075
RI-10918,2024-02-21,Portable Desk Hub,Technology,Computing,East,Philadelphia,Retail,Corporate,209.04,42.89,1,0.027
RI-10919,2024-02-21,Mobile Organizer,Accessories,Travel,South,Atlanta,Retail,Consumer,192.04,27.53,3,0.103
RI-10920,2024-02-21,Portable Desk Hub,Technology,Computing,West,Los Angeles,Online,Corporate,387.32,77.12,2,0.038
RI-10921,2024-02-21,Business Binder Pack,Office Supplies,Binders,West,Seattle,Online,Consumer,31.8,2.46,1,0.132
RI-10922,2024-02-21,Supply Kit Pro,Office Supplies,Paper,West,Seattle,Online,Consumer,198.14,32.59,3,0.01
RI-10923,2024-02-21,Executive Desk,Furniture,Desks,South,Houston,Retail,Corporate,1457.97,410.42,4,0.07
RI-10924,2024-02-21,Business Binder Pack,Office Supplies,Binders,West,Seattle,Retail,Consumer,36.52,2.67,1,0.14
RI-10925,2024-02-22,Task Lamp Mini,Accessories,Lighting,East,Philadelphia,Retail,Consumer,126.97,14.98,2,0.131
RI-10926,2024-02-22,Executive Desk,Furniture,Desks,West,Seattle,Retail,Consumer,786.86,185.58,2,0.153
RI-10927,2024-02-22,Executive Desk,Furniture,Desks,South,Houston,Online,Corporate,1131.6,348.42,3,0.022
RI-10928,2024-02-22,Signature Pen Set,Office Supplies,Writing,South,Miami,Retail,Home Office,133.56,21.3,3,0.001
RI-10929,2024-02-22,Conference Storage Unit,Furniture,Storage,West,Los Angeles,Online,Corporate,1300.41,280.43,4,0.117
RI-10930,2024-02-22,Business Binder Pack,Office Supplies,Binders,West,Seattle,Retail,Consumer,70.62,6.13,2,0.115
RI-10931,2024-02-22,Business Binder Pack,Office Supplies,Binders,East,New York,Online,Home Office,163.01,20.51,5,0.044
RI-10932,2024-02-22,Wireless Dock Station,Technology,Accessories,Central,Chicago,Online,Consumer,233.3,39.88,2,0.071
RI-10933,2024-02-22,Executive Desk,Furniture,Desks,Central,Dallas,Online,Corporate,689.96,181.32,2,0.104
RI-10934,2024-02-22,Executive Desk,Furniture,Desks,South,Houston,Retail,Corporate,788.28,250.08,2,0.005
RI-10935,2024-02-22,Mobile Organizer,Accessories,Travel,Central,Denver,Retail,Consumer,51.5,5.09,1,0.184
RI-10936,2024-02-22,Signature Pen Set,Office Supplies,Writing,Central,Dallas,Retail,Home Office,31.92,2.74,1,0.135
RI-10937,2024-02-22,Portable Desk Hub,Technology,Computing,West,San Francisco,Online,Corporate,193.45,30.96,1,0.109
RI-10938,2024-02-22,Ergo Office Chair,Furniture,Office Seating,East,New York,Online,Home Office,251.69,65.97,1,0.178
RI-10939,2024-02-22,UltraWide Monitor,Technology,Displays,Central,Dallas,Online,Corporate,647.94,139.11,2,0.046
RI-10940,2024-02-22,Portable Desk Hub,Technology,Computing,Central,Denver,Wholesale,Corporate,1066.2,158.01,6,0.076
RI-10941,2024-02-22,Signature Pen Set,Office Supplies,Writing,Central,Dallas,Online,Home Office,107.08,10.71,3,0.109
RI-10942,2024-02-22,Wireless Dock Station,Technology,Accessories,South,Houston,Retail,Consumer,510.76,72.43,4,0.124
RI-10943,2024-02-23,Business Binder Pack,Office Supplies,Binders,South,Miami,Wholesale,Home Office,24.55,1.23,1,0.142
RI-10944,2024-02-23,Signature Pen Set,Office Supplies,Writing,East,Boston,Retail,Corporate,124.1,12.48,3,0.108
RI-10945,2024-02-23,Executive Desk,Furniture,Desks,West,San Francisco,Wholesale,Corporate,474.36,129.48,1,0.031
RI-10946,2024-02-23,UltraWide Monitor,Technology,Displays,West,Los Angeles,Wholesale,Consumer,1014.51,200.21,3,0.023
RI-10947,2024-02-23,Ergo Office Chair,Furniture,Office Seating,South,Houston,Online,Corporate,911.72,275.07,4,0.106
RI-10948,2024-02-23,Wireless Dock Station,Technology,Accessories,West,Seattle,Retail,Consumer,281.41,48.26,2,0.07
RI-10949,2024-02-23,UltraWide Monitor,Technology,Displays,Central,Chicago,Online,Home Office,2048.43,479.23,6,0.011
RI-10950,2024-02-23,Ergo Office Chair,Furniture,Office Seating,West,San Francisco,Online,Home Office,872.21,262.19,3,0.108
RI-10951,2024-02-23,Wireless Dock Station,Technology,Accessories,West,Seattle,Online,Home Office,279.33,39.76,2,0.123
RI-10952,2024-02-23,Archive Drawer Basic,Accessories,Storage,Central,Dallas,Online,Consumer,426.4,58.23,5,0.079
RI-10953,2024-02-23,Archive Drawer Basic,Accessories,Storage,West,Seattle,Retail,Consumer,179.07,23.07,2,0.093
RI-10954,2024-02-24,Wireless Dock Station,Technology,Accessories,East,New York,Retail,Consumer,128.84,20.18,1,0.097
RI-10955,2024-02-24,Signature Pen Set,Office Supplies,Writing,South,Houston,Online,Consumer,35.88,4.73,1,0.051
RI-10956,2024-02-24,Archive Drawer Basic,Accessories,Storage,East,Philadelphia,Wholesale,Corporate,343.46,38.11,4,0.071
RI-10957,2024-02-24,Ergo Office Chair,Furniture,Office Seating,South,Houston,Online,Consumer,465.51,153.76,2,0.054
RI-10958,2024-02-24,Executive Desk,Furniture,Desks,Central,Dallas,Retail,Consumer,407.43,125.0,1,0.024
RI-10959,2024-02-24,Ergo Office Chair,Furniture,Office Seating,West,San Francisco,Wholesale,Home Office,613.38,190.27,2,0.036
RI-10960,2024-02-24,Portable Desk Hub,Technology,Computing,East,Philadelphia,Online,Corporate,198.73,41.86,1,0.017
RI-10961,2024-02-24,Supply Kit Pro,Office Supplies,Paper,West,Los Angeles,Retail,Consumer,123.45,14.26,2,0.099
RI-10962,2024-02-24,Conference Storage Unit,Furniture,Storage,South,Miami,Online,Consumer,338.23,88.57,1,0.033
RI-10963,2024-02-24,Wireless Dock Station,Technology,Accessories,Central,Dallas,Wholesale,Consumer,247.75,37.1,2,0.055
RI-10964,2024-02-24,Business Binder Pack,Office Supplies,Binders,Central,Chicago,Online,Consumer,52.5,3.14,2,0.164
RI-10965,2024-02-24,Conference Storage Unit,Furniture,Storage,South,Houston,Wholesale,Corporate,312.02,59.47,1,0.108
RI-10966,2024-02-24,Business Binder Pack,Office Supplies,Binders,East,Philadelphia,Online,Corporate,32.48,3.01,1,0.104
RI-10967,2024-02-24,Supply Kit Pro,Office Supplies,Paper,South,Atlanta,Retail,Home Office,47.86,6.37,1,0.067
RI-10968,2024-02-24,Supply Kit Pro,Office Supplies,Paper,West,Seattle,Wholesale,Home Office,65.24,9.06,1,0.002
RI-10969,2024-02-24,Signature Pen Set,Office Supplies,Writing,Central,Dallas,Wholesale,Consumer,78.94,7.22,2,0.07
RI-10970,2024-02-24,Wireless Dock Station,Technology,Accessories,West,San Francisco,Online,Home Office,290.65,47.61,2,0.084
RI-10971,2024-02-24,Portable Desk Hub,Technology,Computing,Central,Dallas,Online,Consumer,175.32,38.57,1,0.0
RI-10972,2024-02-24,Archive Drawer Basic,Accessories,Storage,Central,Chicago,Online,Corporate,249.61,34.5,3,0.076
RI-10973,2024-02-24,Signature Pen Set,Office Supplies,Writing,West,Seattle,Retail,Corporate,245.83,18.65,6,0.153
RI-10974,2024-02-24,Supply Kit Pro,Office Supplies,Paper,Central,Dallas,Retail,Consumer,147.92,14.0,3,0.137
RI-10975,2024-02-24,Task Lamp Mini,Accessories,Lighting,Central,Denver,Online,Consumer,136.16,22.2,2,0.049
RI-10976,2024-02-24,Conference Storage Unit,Furniture,Storage,West,Seattle,Retail,Corporate,590.55,130.28,2,0.108
RI-10977,2024-02-24,Ergo Office Chair,Furniture,Office Seating,East,Philadelphia,Online,Home Office,573.81,206.57,2,0.0
RI-10978,2024-02-24,Portable Desk Hub,Technology,Computing,South,Atlanta,Online,Corporate,906.62,142.61,6,0.114
RI-10979,2024-02-25,Executive Desk,Furniture,Desks,West,San Francisco,Retail,Consumer,424.93,109.8,1,0.112
RI-10980,2024-02-25,Portable Desk Hub,Technology,Computing,East,Philadelphia,Wholesale,Home Office,801.62,140.4,5,0.027
RI-10981,2024-02-25,Wireless Dock Station,Technology,Accessories,East,Philadelphia,Online,Corporate,631.4,85.71,5,0.135
RI-10982,2024-02-25,Mobile Organizer,Accessories,Travel,West,Los Angeles,Online,Consumer,352.95,52.15,6,0.095
RI-10983,2024-02-25,Ergo Office Chair,Furniture,Office Seating,East,New York,Wholesale,Consumer,1095.97,336.35,4,0.042
RI-10984,2024-02-25,Executive Desk,Furniture,Desks,South,Atlanta,Retail,Consumer,625.92,177.57,2,0.066
RI-10985,2024-02-25,Task Lamp Mini,Accessories,Lighting,Central,Denver,Online,Corporate,109.4,12.0,2,0.146
RI-10986,2024-02-25,Mobile Organizer,Accessories,Travel,East,Philadelphia,Retail,Home Office,344.05,47.81,6,0.111
RI-10987,2024-02-25,Portable Desk Hub,Technology,Computing,South,Houston,Retail,Corporate,359.28,64.81,2,0.072
RI-10988,2024-02-25,Portable Desk Hub,Technology,Computing,Central,Denver,Retail,Home Office,202.27,44.5,1,0.0
RI-10989,2024-02-25,Executive Desk,Furniture,Desks,East,Boston,Wholesale,Home Office,414.46,114.72,1,0.024
RI-10990,2024-02-25,Business Binder Pack,Office Supplies,Binders,South,Atlanta,Retail,Consumer,29.13,4.37,1,0.0
RI-10991,2024-02-25,Supply Kit Pro,Office Supplies,Paper,East,New York,Wholesale,Consumer,168.25,19.11,3,0.048
RI-10992,2024-02-25,Ergo Office Chair,Furniture,Office Seating,East,New York,Online,Corporate,1183.09,425.91,4,0.0
RI-10993,2024-02-25,Ergo Office Chair,Furniture,Office Seating,West,San Francisco,Retail,Corporate,273.36,91.19,1,0.048
RI-10994,2024-02-25,Mobile Organizer,Accessories,Travel,Central,Denver,Wholesale,Consumer,125.49,16.43,2,0.071
RI-10995,2024-02-26,Mobile Organizer,Accessories,Travel,West,Los Angeles,Online,Corporate,112.15,16.75,2,0.092
RI-10996,2024-02-26,Archive Drawer Basic,Accessories,Storage,South,Miami,Wholesale,Corporate,160.87,16.52,2,0.086
RI-10997,2024-02-26,Task Lamp Mini,Accessories,Lighting,East,Boston,Online,Consumer,73.42,11.12,1,0.07
RI-10998,2024-02-26,Conference Storage Unit,Furniture,Storage,West,Los Angeles,Retail,Consumer,1223.07,255.68,4,0.129
RI-10999,2024-02-26,Executive Desk,Furniture,Desks,East,Philadelphia,Retail,Consumer,676.9,178.63,2,0.102
RI-11000,2024-02-26,UltraWide Monitor,Technology,Displays,Central,Dallas,Online,Corporate,527.06,81.85,2,0.154
RI-11001,2024-02-26,Ergo Office Chair,Furniture,Office Seating,East,New York,Retail,Consumer,248.58,67.89,1,0.158
RI-11002,2024-02-26,UltraWide Monitor,Technology,Displays,South,Miami,Online,Consumer,291.06,64.89,1,0.031
RI-11003,2024-02-26,Business Binder Pack,Office Supplies,Binders,East,New York,Online,Home Office,63.48,5.4,2,0.118
RI-11004,2024-02-26,Executive Desk,Furniture,Desks,East,Boston,Online,Corporate,1535.25,416.97,4,0.088
RI-11005,2024-02-26,Supply Kit Pro,Office Supplies,Paper,East,Philadelphia,Online,Home Office,213.23,28.98,4,0.062
RI-11006,2024-02-26,Task Lamp Mini,Accessories,Lighting,East,Boston,Wholesale,Consumer,79.87,11.9,1,0.02
RI-11007,2024-02-26,UltraWide Monitor,Technology,Displays,South,Miami,Online,Corporate,264.18,42.04,1,0.147
RI-11008,2024-02-26,Mobile Organizer,Accessories,Travel,Central,Chicago,Online,Consumer,61.21,9.65,1,0.077
RI-11009,2024-02-26,UltraWide Monitor,Technology,Displays,West,Seattle,Online,Corporate,1002.51,208.07,3,0.059
RI-11010,2024-02-26,Conference Storage Unit,Furniture,Storage,East,Philadelphia,Wholesale,Corporate,1174.24,233.5,4,0.093
RI-11011,2024-02-26,Business Binder Pack,Office Supplies,Binders,East,Philadelphia,Online,Corporate,86.03,4.77,3,0.172
RI-11012,2024-02-26,UltraWide Monitor,Technology,Displays,West,San Francisco,Online,Home Office,752.19,161.49,2,0.046
RI-11013,2024-02-26,Business Binder Pack,Office Supplies,Binders,Central,Denver,Wholesale,Consumer,28.12,1.89,1,0.096
RI-11014,2024-02-26,Portable Desk Hub,Technology,Computing,Central,Dallas,Online,Corporate,413.79,61.22,3,0.131
RI-11015,2024-02-26,Business Binder Pack,Office Supplies,Binders,Central,Denver,Online,Home Office,31.96,3.76,1,0.059
RI-11016,2024-02-26,Signature Pen Set,Office Supplies,Writing,West,San Francisco,Wholesale,Corporate,32.1,1.68,1,0.141
RI-11017,2024-02-26,Portable Desk Hub,Technology,Computing,West,San Francisco,Retail,Consumer,795.98,141.41,4,0.077
RI-11018,2024-02-27,Portable Desk Hub,Technology,Computing,East,Philadelphia,Online,Consumer,514.44,99.31,3,0.049
RI-11019,2024-02-27,Supply Kit Pro,Office Supplies,Paper,East,New York,Retail,Consumer,59.15,7.13,1,0.09
RI-11020,2024-02-27,Supply Kit Pro,Office Supplies,Paper,West,San Francisco,Online,Corporate,181.88,29.32,3,0.016
RI-11021,2024-02-27,Conference Storage Unit,Furniture,Storage,Central,Denver,Online,Consumer,331.74,92.89,1,0.0
RI-11022,2024-02-27,Executive Desk,Furniture,Desks,Central,Denver,Retail,Home Office,1798.39,484.48,5,0.092
RI-11023,2024-02-27,Portable Desk Hub,Technology,Computing,Central,Chicago,Online,Consumer,185.16,35.13,1,0.055
RI-11024,2024-02-27,Supply Kit Pro,Office Supplies,Paper,South,Atlanta,Online,Consumer,117.02,16.1,2,0.059
RI-11025,2024-02-27,Ergo Office Chair,Furniture,Office Seating,South,Miami,Online,Corporate,1184.09,396.97,5,0.045
RI-11026,2024-02-27,Conference Storage Unit,Furniture,Storage,Central,Chicago,Wholesale,Corporate,704.5,170.31,2,0.015
RI-11027,2024-02-27,UltraWide Monitor,Technology,Displays,South,Miami,Wholesale,Home Office,251.56,37.33,1,0.112
RI-11028,2024-02-27,Business Binder Pack,Office Supplies,Binders,East,Philadelphia,Wholesale,Corporate,146.02,15.03,4,0.031
RI-11029,2024-02-27,Wireless Dock Station,Technology,Accessories,West,San Francisco,Online,Corporate,112.86,17.37,1,0.102
RI-11030,2024-02-27,Portable Desk Hub,Technology,Computing,West,Los Angeles,Online,Consumer,596.03,116.05,3,0.046
RI-11031,2024-02-27,Supply Kit Pro,Office Supplies,Paper,West,Los Angeles,Online,Consumer,250.66,35.31,5,0.053
RI-11032,2024-02-27,Archive Drawer Basic,Accessories,Storage,West,Los Angeles,Wholesale,Corporate,187.19,17.99,2,0.098
RI-11033,2024-02-27,Mobile Organizer,Accessories,Travel,West,San Francisco,Retail,Corporate,58.11,6.73,1,0.153
RI-11034,2024-02-27,Task Lamp Mini,Accessories,Lighting,West,San Francisco,Online,Corporate,71.7,9.17,1,0.113
RI-11035,2024-02-27,Signature Pen Set,Office Supplies,Writing,South,Miami,Wholesale,Home Office,71.89,6.85,2,0.063
RI-11036,2024-02-27,Archive Drawer Basic,Accessories,Storage,South,Miami,Retail,Consumer,395.94,62.56,5,0.04
RI-11037,2024-02-27,Task Lamp Mini,Accessories,Lighting,Central,Denver,Online,Home Office,62.64,6.77,1,0.149
RI-11038,2024-02-27,Wireless Dock Station,Technology,Accessories,West,Los Angeles,Wholesale,Corporate,589.8,78.27,4,0.086
RI-11039,2024-02-27,Signature Pen Set,Office Supplies,Writing,Central,Dallas,Wholesale,Home Office,67.04,4.59,2,0.112
RI-11040,2024-02-28,Ergo Office Chair,Furniture,Office Seating,West,Seattle,Retail,Corporate,293.19,92.65,1,0.08
RI-11041,2024-02-28,Portable Desk Hub,Technology,Computing,South,Atlanta,Online,Corporate,349.0,56.05,2,0.108
RI-11042,2024-02-28,Supply Kit Pro,Office Supplies,Paper,Central,Dallas,Online,Corporate,42.26,5.3,1,0.081
